family,hour,algo,carbon,latency_ms,hops,reroute_pct,deltaC_pct,deltaL_pct,emissions_proxy,deltaE_pct
ospf_metric,20,OSPF,1312.5267160897818,18.41962032941933,2.592964824120603,0.0,0.0,0.0,3.4237136297729944,0.0
ospf_metric,21,OSPF,1337.045122498488,18.41962032941933,2.592964824120603,0.0,0.0,0.0,3.497730745397851,0.0
ospf_metric,22,OSPF,1442.7820955500993,18.41962032941933,2.592964824120603,0.0,0.0,0.0,3.7642183543792216,0.0
ospf_metric,23,OSPF,1513.3175071495166,18.41962032941933,2.592964824120603,0.0,0.0,0.0,3.9629857899579033,0.0
ospf_metric,0,C,1511.4332873410056,19.115984392491928,2.608040201005025,0.0,4.547749524932981,3.780556008314583,3.839516287211441,8.297101205720729
ospf_metric,1,C,1591.5428595433887,19.081882759897834,2.608040201005025,11.055276381909549,5.094731653417275,3.5954184648461767,4.1201185646977,6.034901763830716
ospf_metric,2,C,1653.9841950735874,19.020040637754203,2.5979899497487438,9.045226130653266,4.55075908575817,3.259677982482063,4.281298923168345,5.567248803836296
ospf_metric,3,C,1697.7798803878627,19.081269554008244,2.6030150753768844,5.025125628140704,4.665295804387657,3.5920893740255044,4.341233199933076,6.680692972955493
ospf_metric,4,C,1764.8599636551264,19.11577932118133,2.608040201005025,7.035175879396985,4.770158217727383,3.779442677491624,4.549810434609736,6.214450903567505
ospf_metric,5,C,1804.494043881872,19.070444365796124,2.6030150753768844,4.522613065326633,4.568136644721516,3.5333194970219566,4.628220162308876,6.014125746248595
ospf_metric,6,C,1807.8445449349429,19.120260853049796,2.5979899497487438,7.5376884422110555,4.71405305524742,3.8037728851089323,4.658608797422407,5.3172018558054885
ospf_metric,7,C,1794.0526304292837,19.053497911915,2.5979899497487438,8.040201005025125,4.426354241307032,3.4413173081708703,4.610613329817522,6.160633291538773
ospf_metric,8,C,1781.945777613705,19.085962195258677,2.5979899497487438,5.025125628140704,4.884882820874324,3.6175656931162825,4.594906768320007,6.447350862769739
ospf_metric,9,C,1737.7083904447366,19.19661941910686,2.613065326633166,9.547738693467336,5.040708892166852,4.218323047878061,4.457875936040332,6.963290798932821
ospf_metric,10,C,1679.6601863928495,19.10016403194795,2.608040201005025,6.532663316582915,4.393316409645258,3.694667372929907,4.323090156378716,6.5272800784012395
ospf_metric,11,C,1593.790757799901,19.196804870171704,2.608040201005025,12.56281407035176,4.771727036592414,4.219329860513326,4.104743333652677,6.326082550357443
ospf_metric,12,C,1490.9800598212105,19.071506759572085,2.6030150753768844,10.552763819095478,5.015710671907678,3.5390872259814055,3.8236057268184656,7.113558430738981
ospf_metric,13,C,1444.5102788281818,19.18318391547035,2.608040201005025,10.050251256281408,5.355722455123322,4.145381785266643,3.72818127089833,6.1428606132539585
ospf_metric,14,C,1353.2533137226517,19.076993902245157,2.608040201005025,9.045226130653266,4.7118963851874875,3.5688768881728032,3.5147321129830074,5.342450257399379
ospf_metric,15,C,1293.6829671299868,19.02801298366625,2.5979899497487438,9.547738693467336,4.796341553049887,3.3029597970334454,3.297833335288181,7.257889954433691
ospf_metric,16,C,1237.910623473787,19.125934492643037,2.608040201005025,8.542713567839195,5.0248778657496285,3.8345750378774053,3.2047272502610924,6.519979799089109
ospf_metric,17,C,1204.8038217687215,19.08310808398748,2.6030150753768844,10.050251256281408,4.472493532375651,3.602070741428059,3.089044245245424,6.576559697020274
ospf_metric,18,C,1207.515434463954,19.18484969804065,2.608040201005025,6.532663316582915,5.103645179761136,4.154425308099949,3.1204731830259065,6.3281331878706615
ospf_metric,19,C,1195.857066300629,19.119194373465728,2.6030150753768844,5.527638190954774,4.538686069190313,3.7979829743236113,3.071428805358684,6.330038462498911
ospf_metric,20,C,1247.8480363163703,19.137726664736718,2.608040201005025,9.045226130653266,4.927799105385003,3.898594664138904,3.2023474858954377,6.465673470833895
ospf_metric,21,C,1276.7315649744007,19.05204007327123,2.5979899497487438,7.035175879396985,4.510959017701767,3.433402711573885,3.2971726550475937,5.733948807069897
ospf_metric,22,C,1366.325492479709,19.175844381748906,2.608040201005025,5.025125628140704,5.2992481197404295,4.105535504017712,3.5408132503344785,5.934966652102894
ospf_metric,23,C,1433.4082466844159,19.172254462455466,2.613065326633166,6.030150753768845,5.28040282938494,4.086045855321177,3.7249574711990463,6.006287465426048
ospf_metric,0,C+IncD,1580.4227964118577,19.83060140585266,2.7386934673366836,0.0,0.19082292080351304,7.660207166049719,3.590878816054407,14.235551559460138
ospf_metric,1,C+IncD,1673.3955193056618,19.912373207473706,2.7437185929648242,6.532663316582915,0.21377692886228408,8.10414574979154,3.7394012637285856,14.717695237857077
ospf_metric,2,C+IncD,1734.083660695958,19.912373207473706,2.7437185929648242,0.0,-0.07167516365225747,8.10414574979154,3.881985644635237,14.374914925204827
ospf_metric,3,C+IncD,1784.99010999016,19.917398333101847,2.7437185929648242,1.5075376884422111,-0.2317827497927849,8.131427124425059,3.9965556472549815,14.08989420273354
ospf_metric,4,C+IncD,1856.5325945211491,19.974485355515508,2.7537688442211055,7.5376884422110555,-0.17639296078977942,8.441352201015718,4.1169980425309785,15.136041908342731
ospf_metric,5,C+IncD,1898.9813506508415,19.82132271692573,2.7336683417085426,6.030150753768845,-0.4288871908278532,7.609833223693752,4.217769122409935,14.349208881969329
ospf_metric,6,C+IncD,1915.5951881169153,19.858173638198764,2.7386934673366836,1.5075376884422111,-0.9651532118322913,7.809896637672892,4.224482571763822,14.140498161748955
ospf_metric,7,C+IncD,1886.0712805756032,19.87492405695923,2.7386934673366836,1.0050251256281406,-0.475708119133902,7.900834553117941,4.213131319924897,14.250546155215515
ospf_metric,8,C+IncD,1874.088440208234,19.858173638198764,2.7386934673366836,1.0050251256281406,-0.03342628817825021,7.809896637672892,4.198536814827652,14.517473077930212
ospf_metric,9,C+IncD,1850.6592196758436,20.465738142371308,2.819095477386935,14.07035175879397,-1.1316332181700706,11.108360413292402,3.96100712994221,17.3330362309004
ospf_metric,10,C+IncD,1764.6427768790008,19.81797263317364,2.7336683417085426,13.06532663316583,-0.44391418325626425,7.591645640604745,3.9594551631531325,14.389700394876776
ospf_metric,11,C+IncD,1676.3794168166628,19.912373207473706,2.7437185929648242,3.5175879396984926,-0.16290778045638615,8.10414574979154,3.7521777952591635,14.371943753979606
ospf_metric,12,C+IncD,1563.4135448816692,19.879260298607033,2.7437185929648242,3.5175879396984926,0.40126726825164705,7.92437598106408,3.515170526859778,14.606341480497756
ospf_metric,13,C+IncD,1518.4401201134672,19.872416012240127,2.7437185929648242,6.030150753768845,0.5118410926941228,7.887218394509622,3.3677035531948305,15.217904163419393
ospf_metric,14,C+IncD,1415.9327112087062,19.643290210626894,2.7236180904522613,17.587939698492463,0.2983835109901113,6.643295894938452,3.2088434403510693,13.58053820111509
ospf_metric,15,C+IncD,1347.1309804198474,19.502161239095905,2.7185929648241207,9.547738693467336,0.8630390893059473,5.877107618486404,3.0906347518244734,13.084756225465982
ospf_metric,16,C+IncD,1292.6861866403642,19.595950699217024,2.728643216080402,2.512562814070352,0.8223807685686995,6.386289992736111,2.9418181188112267,14.188885449931966
ospf_metric,17,C+IncD,1255.9172991119785,19.3669790008986,2.7035175879396984,10.050251256281408,0.4197648231301828,5.143204118958804,2.8858931780553276,12.720554438219812
ospf_metric,18,C+IncD,1263.2043663319735,19.39429506841567,2.7035175879396984,2.0100502512562812,0.7271573210749459,5.291502873376893,2.8964901336934616,13.05176423183249
ospf_metric,19,C+IncD,1235.0790547615088,19.21363183159665,2.678391959798995,18.592964824120603,1.407724469375349,4.310683325590296,2.8757354514469133,12.29813673066615
ospf_metric,20,C+IncD,1302.247538404328,19.519066277106475,2.71356783919598,10.552763819095478,0.7831595013987225,5.968884960843292,2.981512556778994,12.915831194191325
ospf_metric,21,C+IncD,1325.7556382231771,19.383516985527034,2.6884422110552766,8.542713567839195,0.8443607538251603,5.232988730870815,3.078319320065547,11.990958019971822
ospf_metric,22,C+IncD,1435.008725293808,19.81345814989031,2.7336683417085426,14.07035175879397,0.5387764569761567,7.567136539968616,3.2095953541203905,14.734081502301612
ospf_metric,23,C+IncD,1511.4646052659957,19.82725132210057,2.7386934673366836,4.522613065326633,0.12243973090689976,7.642019582960712,3.381030323661519,14.684772975241131
ospf_metric,0,CE,1574.162063321756,19.752591922315535,2.7185929648241207,0.0,0.5862099141158388,7.236694182926326,3.528643279501962,15.721983360488267
ospf_metric,1,CE,1672.471658193861,19.857541272239754,2.728643216080402,2.512562814070352,0.26886767694027086,7.806463526958878,3.683479692482183,15.99306531596907
ospf_metric,2,CE,1727.1693874168345,19.824169869772877,2.728643216080402,7.035175879396985,0.3273384048761936,7.6252903981426625,3.8162958918783856,15.823835962849769
ospf_metric,3,CE,1781.4848592256988,19.81596433995931,2.7336683417085426,7.035175879396985,-0.03495390959884562,7.580742629693494,3.9169136047024855,15.801882450987948
ospf_metric,4,CE,1851.5299914323095,20.017190528622677,2.748743718592965,5.025125628140704,0.09354182749962997,8.673198310454584,4.053416224867598,16.446658200562144
ospf_metric,5,CE,1910.4766489226786,20.015934247215647,2.758793969849246,6.532663316582915,-1.036823657908784,8.666377966796228,4.128850910488342,16.15488268128188
ospf_metric,6,CE,1904.3808665231793,19.953783137577098,2.7386934673366836,8.542713567839195,-0.37408067996225813,8.328959993314534,4.14928772641097,15.668778099735446
ospf_metric,7,CE,1886.1563118226209,19.96094289574188,2.7437185929648242,7.035175879396985,-0.48023794515073664,8.367830274225518,4.1354326970767366,15.831938703369085
ospf_metric,8,CE,1877.9152310212191,20.09323313481604,2.758793969849246,2.0100502512562812,-0.2376893253423283,9.086033129160962,4.097452714707016,16.575552997448604
ospf_metric,9,CE,1831.8383917212068,19.98396886474775,2.7537688442211055,8.542713567839195,-0.10314507225198984,8.492838111488565,3.969750506386182,17.15056032010243
ospf_metric,10,CE,1762.5314900955925,19.90781246949588,2.748743718592965,2.512562814070352,-0.3237392043497823,8.079385532717241,3.867233620687471,16.383690364507995
ospf_metric,11,CE,1673.6498279837972,19.809732297295103,2.728643216080402,5.527638190954774,0.00018391096037956992,7.5469089102532765,3.6909528508081673,15.769151795062657
ospf_metric,12,CE,1558.6300654454924,19.771238546489794,2.7185929648241207,4.522613065326633,0.7060033321365514,7.337926585336259,3.463252270082928,15.867586093313383
ospf_metric,13,CE,1507.3350550958482,19.678736408761527,2.7035175879396984,6.030150753768845,1.2394446764734266,6.835733076056778,3.3567201391176353,15.494412130999322
ospf_metric,14,CE,1409.938284501417,19.653523347116305,2.7035175879396984,5.025125628140704,0.720475625898201,6.698851526956921,3.1453457926668853,15.290634888712296
ospf_metric,15,CE,1340.553804325174,19.39680017079514,2.6733668341708543,5.025125628140704,1.3470612511280837,5.305103058042309,3.0440283697423793,14.395427134645074
ospf_metric,16,CE,1280.6775114892387,19.43502545751289,2.678391959798995,7.5376884422110555,1.7437117334393124,5.5126278931590145,2.898349101622648,15.456851266545849
ospf_metric,17,CE,1242.4318253262406,19.38621948961144,2.6683417085427137,7.035175879396985,1.4890124973240229,5.2476606081195065,2.8291085222277763,14.437919902309824
ospf_metric,18,CE,1247.329074439471,19.340887518400073,2.663316582914573,5.025125628140704,1.9747664938509024,5.0015536287103535,2.8285968297798365,15.089818125782495
ospf_metric,19,CE,1232.9588443875593,19.266430986657113,2.6532663316582914,4.0201005025125625,1.5769738502675543,4.597329597968305,2.818031588509072,14.057942659594918
ospf_metric,20,CE,1287.03703750762,19.29184864549185,2.648241206030151,6.532663316582915,1.9420312188463063,4.7353219038908145,2.9503384604702623,13.826365768042312
ospf_metric,21,CE,1316.93838646778,19.333855103578713,2.658291457286432,6.030150753768845,1.5038188085331912,4.963374693989706,3.007763147048706,14.00815654532074
ospf_metric,22,CE,1427.5988988524598,19.704193363866725,2.708542713567839,8.542713567839195,1.0523554973733202,6.973938721178243,3.164666001114876,15.927672011025539
ospf_metric,23,CE,1502.8062082315141,19.709218489494866,2.71356783919598,1.5075376884422111,0.6945864875244547,7.001220095811762,3.3287271725204794,16.00456451407466
