family,hour,algo,carbon,latency_ms,hops,reroute_pct,deltaC_pct,deltaL_pct,emissions_proxy,deltaE_pct
interdomain,20,ciro_core,895.6332303236146,14.640681003584236,1.9483870967741936,0.0,0.875300260713294,5.1429233323466885,1.862953946667491,10.94812879199377
interdomain,21,ciro_core,921.1472494045479,14.640681003584236,1.9483870967741936,0.0,0.3870056289959584,5.1429233323466885,1.920605079577167,10.213939676811947
interdomain,22,ciro_core,974.5786309796517,14.640681003584236,1.9483870967741936,0.0,-0.19866929334636174,5.1429233323466885,2.013950141138239,9.535311531274283
interdomain,23,ciro_core,1010.0137063679585,14.640681003584236,1.9483870967741936,0.0,-0.6808849742045229,5.1429233323466885,2.0752754394715915,9.045667052384966
interdomain,0,lowcarb_bgp,1017.1030715786605,14.420967741935486,1.9096774193548387,0.0,4.775885022577376,3.5650394470971722,2.491334610604733,-0.521514155641919
interdomain,1,lowcarb_bgp,1042.2404137497144,14.476523297491044,1.9096774193548387,1.2903225806451613,5.113782801854346,3.9640149808878373,2.5367781983723003,-0.46062519838192756
interdomain,2,lowcarb_bgp,1115.8307045395404,14.589426523297496,1.9225806451612903,3.870967741935484,4.528465867203374,4.774836226978524,2.7490535781112846,-1.9178219375461716
interdomain,3,lowcarb_bgp,1166.946290087195,14.476523297491044,1.9096774193548387,3.870967741935484,5.295843715289078,3.9640149808878373,2.8508904254795566,-0.023773998246979296
interdomain,4,lowcarb_bgp,1200.9245458772793,14.501612903225812,1.9225806451612903,2.5806451612903225,5.840844283460914,4.144197480019111,2.9175924572807985,0.39605279390446374
interdomain,5,lowcarb_bgp,1212.3689206999509,14.547491039426525,1.9225806451612903,2.5806451612903225,5.447090115602867,4.473674049859107,2.919036876941646,0.48806189597300165
interdomain,6,lowcarb_bgp,1230.9409187424037,14.557168458781364,1.9225806451612903,1.2903225806451613,4.761712039072558,4.543173013809738,2.99860570663924,-0.9583069054264233
interdomain,7,lowcarb_bgp,1251.1979286084093,14.589426523297496,1.9225806451612903,2.5806451612903225,4.8051462874030815,4.774836226978524,3.082829994904513,-1.184059833378635
interdomain,8,lowcarb_bgp,1191.641543597554,14.476523297491044,1.9096774193548387,3.870967741935484,4.6135461849739,3.9640149808878373,2.9269650203702606,-0.48783962044562035
interdomain,9,lowcarb_bgp,1171.171755737581,14.499103942652335,1.9096774193548387,3.870967741935484,4.802680056640411,4.12617923010598,2.8388040281211264,-1.0380778945398665
interdomain,10,lowcarb_bgp,1110.0566070601703,14.839426523297496,1.961290322580645,9.03225806451613,5.260561388353521,6.570226129036465,2.742673064597662,-1.6306161644241182
interdomain,11,lowcarb_bgp,1086.7341917965873,14.839426523297496,1.961290322580645,0.0,5.631537566806544,6.570226129036465,2.6735735794551108,-1.4325978476588292
interdomain,12,lowcarb_bgp,1002.5927322132154,14.476523297491044,1.9096774193548387,5.161290322580645,4.8985481366052745,3.9640149808878373,2.443982707282443,-1.093980156744753
interdomain,13,lowcarb_bgp,977.5549126341988,14.920071684587818,1.9741935483870967,6.451612903225806,5.897515327369775,7.149384161958379,2.397036078471463,-0.8806794527517574
interdomain,14,lowcarb_bgp,907.1164719981549,14.471684587813625,1.9096774193548387,15.483870967741936,4.98941043944449,3.9292654989125286,2.2069359042140047,-0.42987625212129144
interdomain,15,lowcarb_bgp,853.2555447516419,14.476523297491044,1.9096774193548387,9.03225806451613,4.796214878412164,3.9640149808878373,2.076697502973438,-0.5752244426897085
interdomain,16,lowcarb_bgp,840.0716343832664,14.508781362007173,1.9096774193548387,2.5806451612903225,4.610986599127734,4.195678194056611,2.0685201242278533,-1.6300113510567908
interdomain,17,lowcarb_bgp,804.5279954818956,14.557168458781364,1.9225806451612903,3.870967741935484,5.162256829509878,4.543173013809738,1.9604165642971603,-0.578980179783506
interdomain,18,lowcarb_bgp,812.7144261679596,14.920071684587818,1.9741935483870967,5.161290322580645,6.123377353216953,7.149384161958379,1.9803173056361476,-0.9658985713402556
interdomain,19,lowcarb_bgp,803.567806056683,14.63781362007169,1.935483870967742,6.451612903225806,5.553674066518096,5.122331046731677,1.9559779251274412,1.0210658660074554
interdomain,20,lowcarb_bgp,850.1926744700822,14.920071684587818,1.9741935483870967,6.451612903225806,5.904458740396071,7.149384161958379,2.1075137873802268,-0.7421824348399033
interdomain,21,lowcarb_bgp,880.1509932517031,14.508781362007173,1.9096774193548387,9.03225806451613,4.820346591611232,4.195678194056611,2.1633807526614244,-1.1355415155134692
interdomain,22,lowcarb_bgp,920.7538481123028,14.476523297491044,1.9096774193548387,2.5806451612903225,5.335180359082841,3.9640149808878373,2.234580268207953,-0.3751799473760054
interdomain,23,lowcarb_bgp,955.3013517414159,14.508781362007173,1.9096774193548387,2.5806451612903225,4.772989807981872,4.195678194056611,2.3254406609573843,-1.9184731355441136
interdomain,0,carbon_optimal_as_path,1017.1030715786605,14.420967741935486,1.9096774193548387,0.0,4.775885022577376,3.5650394470971722,2.491334610604733,-0.521514155641919
interdomain,1,carbon_optimal_as_path,1042.2404137497144,14.476523297491044,1.9096774193548387,1.2903225806451613,5.113782801854346,3.9640149808878373,2.5367781983723003,-0.46062519838192756
interdomain,2,carbon_optimal_as_path,1115.8307045395404,14.589426523297496,1.9225806451612903,3.870967741935484,4.528465867203374,4.774836226978524,2.7490535781112846,-1.9178219375461716
interdomain,3,carbon_optimal_as_path,1166.946290087195,14.476523297491044,1.9096774193548387,3.870967741935484,5.295843715289078,3.9640149808878373,2.8508904254795566,-0.023773998246979296
interdomain,4,carbon_optimal_as_path,1200.9245458772793,14.501612903225812,1.9225806451612903,2.5806451612903225,5.840844283460914,4.144197480019111,2.9175924572807985,0.39605279390446374
interdomain,5,carbon_optimal_as_path,1212.3689206999509,14.547491039426525,1.9225806451612903,2.5806451612903225,5.447090115602867,4.473674049859107,2.919036876941646,0.48806189597300165
interdomain,6,carbon_optimal_as_path,1230.9409187424037,14.557168458781364,1.9225806451612903,1.2903225806451613,4.761712039072558,4.543173013809738,2.99860570663924,-0.9583069054264233
interdomain,7,carbon_optimal_as_path,1251.1979286084093,14.589426523297496,1.9225806451612903,2.5806451612903225,4.8051462874030815,4.774836226978524,3.082829994904513,-1.184059833378635
interdomain,8,carbon_optimal_as_path,1191.641543597554,14.476523297491044,1.9096774193548387,3.870967741935484,4.6135461849739,3.9640149808878373,2.9269650203702606,-0.48783962044562035
interdomain,9,carbon_optimal_as_path,1171.171755737581,14.499103942652335,1.9096774193548387,3.870967741935484,4.802680056640411,4.12617923010598,2.8388040281211264,-1.0380778945398665
interdomain,10,carbon_optimal_as_path,1110.0566070601703,14.839426523297496,1.961290322580645,9.03225806451613,5.260561388353521,6.570226129036465,2.742673064597662,-1.6306161644241182
interdomain,11,carbon_optimal_as_path,1086.7341917965873,14.839426523297496,1.961290322580645,0.0,5.631537566806544,6.570226129036465,2.6735735794551108,-1.4325978476588292
interdomain,12,carbon_optimal_as_path,1002.5927322132154,14.476523297491044,1.9096774193548387,5.161290322580645,4.8985481366052745,3.9640149808878373,2.443982707282443,-1.093980156744753
interdomain,13,carbon_optimal_as_path,977.5549126341988,14.920071684587818,1.9741935483870967,6.451612903225806,5.897515327369775,7.149384161958379,2.397036078471463,-0.8806794527517574
interdomain,14,carbon_optimal_as_path,907.1164719981549,14.471684587813625,1.9096774193548387,15.483870967741936,4.98941043944449,3.9292654989125286,2.2069359042140047,-0.42987625212129144
interdomain,15,carbon_optimal_as_path,853.2555447516419,14.476523297491044,1.9096774193548387,9.03225806451613,4.796214878412164,3.9640149808878373,2.076697502973438,-0.5752244426897085
interdomain,16,carbon_optimal_as_path,840.0716343832664,14.508781362007173,1.9096774193548387,2.5806451612903225,4.610986599127734,4.195678194056611,2.0685201242278533,-1.6300113510567908
interdomain,17,carbon_optimal_as_path,804.5279954818956,14.557168458781364,1.9225806451612903,3.870967741935484,5.162256829509878,4.543173013809738,1.9604165642971603,-0.578980179783506
interdomain,18,carbon_optimal_as_path,812.7144261679596,14.920071684587818,1.9741935483870967,5.161290322580645,6.123377353216953,7.149384161958379,1.9803173056361476,-0.9658985713402556
interdomain,19,carbon_optimal_as_path,803.567806056683,14.63781362007169,1.935483870967742,6.451612903225806,5.553674066518096,5.122331046731677,1.9559779251274412,1.0210658660074554
interdomain,20,carbon_optimal_as_path,850.1926744700822,14.920071684587818,1.9741935483870967,6.451612903225806,5.904458740396071,7.149384161958379,2.1075137873802268,-0.7421824348399033
interdomain,21,carbon_optimal_as_path,880.1509932517031,14.508781362007173,1.9096774193548387,9.03225806451613,4.820346591611232,4.195678194056611,2.1633807526614244,-1.1355415155134692
interdomain,22,carbon_optimal_as_path,920.7538481123028,14.476523297491044,1.9096774193548387,2.5806451612903225,5.335180359082841,3.9640149808878373,2.234580268207953,-0.3751799473760054
interdomain,23,carbon_optimal_as_path,955.3013517414159,14.508781362007173,1.9096774193548387,2.5806451612903225,4.772989807981872,4.195678194056611,2.3254406609573843,-1.9184731355441136
