seed,family,hour,algo,carbon,latency_ms,hops,reroute_pct,deltaC_pct,deltaL_pct,emissions_proxy,deltaE_pct
42,interdomain,0,carbon_optimal_as_path,1048.6108344357049,15.053703703703697,2.0,0.0,4.671718661744374,5.07335358366186,2.5252392907862253,-3.200506533398306
42,interdomain,1,carbon_optimal_as_path,1069.3367603050044,15.197222222222218,2.0,3.3333333333333335,5.23180616752656,6.075098558779825,2.5765943207994493,-3.3359602761633504
42,interdomain,2,carbon_optimal_as_path,1145.5784747476985,15.613888888888884,2.066666666666667,6.666666666666667,4.531088731527163,8.983390422025476,2.779070911798053,-4.416932023681205
42,interdomain,3,carbon_optimal_as_path,1202.0593136980567,15.197222222222218,2.0,6.666666666666667,5.314832172235218,6.075098558779825,2.9002402756503316,-3.021200984107604
42,ospf_metric,0,OSPF,1142.240163010628,14.454629629629625,1.9333333333333333,0.0,0.0,0.0,2.608274412260765,0.0
42,ospf_metric,1,OSPF,1170.5831989096357,14.454629629629625,1.9333333333333333,0.0,0.0,0.0,2.657266011576345,0.0
42,ospf_metric,2,OSPF,1247.4634042628038,14.454629629629625,1.9333333333333333,0.0,0.0,0.0,2.8428513041665138,0.0
42,ospf_metric,3,OSPF,1317.9906266693447,14.454629629629625,1.9333333333333333,0.0,0.0,0.0,3.0035175627583546,0.0
42,ospf_metric,0,C,1048.6108344357049,15.053703703703697,2.0,0.0,8.196991456520166,4.144513484081719,2.5252392907862253,3.1835270508430686
42,ospf_metric,1,C,1069.3367603050044,15.197222222222218,2.0,3.3333333333333335,8.649230460418313,5.137403113189416,2.5765943207994493,3.0358906645194974
42,ospf_metric,2,C,1145.5784747476985,15.613888888888884,2.066666666666667,6.666666666666667,8.16736821031755,8.019985907373,2.779070911798053,2.243535997643758
42,ospf_metric,3,C,1202.0593136980567,15.197222222222218,2.0,6.666666666666667,8.796065057325528,5.137403113189416,2.9002402756503316,3.4385444716086737
42,ospf_metric,0,C+IncD,1094.8640391373797,14.385185185185179,1.9333333333333333,0.0,4.147649978300366,-0.48043046569727854,2.2980099080532246,11.895393473519274
42,ospf_metric,1,C+IncD,1124.4643778764141,14.385185185185179,1.9333333333333333,0.0,3.939815732549377,-0.48043046569727854,2.3398752727326952,11.944259154369236
42,ospf_metric,2,C+IncD,1197.076873850308,14.385185185185179,1.9333333333333333,0.0,4.039118922472286,-0.48043046569727854,2.5028350970679774,11.960393658303722
42,ospf_metric,3,C+IncD,1261.281384365579,14.385185185185179,1.9333333333333333,0.0,4.302704522798765,-0.48043046569727854,2.632566119550978,12.350566808961954
42,ospf_metric,0,CE,1182.4689926760798,16.1324074074074,2.1,0.0,-3.5219239323033156,11.607200051245892,2.971709051223063,-13.933911142703924
42,ospf_metric,1,CE,1204.4187318134982,16.1324074074074,2.1,0.0,-2.8904850962647766,11.607200051245892,3.0092878614887626,-13.247520134560817
42,ospf_metric,2,CE,1295.1277681364368,16.1324074074074,2.1,0.0,-3.8209027784506846,11.607200051245892,3.250642781268271,-14.344453278442442
42,ospf_metric,3,CE,1357.1139768451465,16.1324074074074,2.1,0.0,-2.9684088326689566,11.607200051245892,3.4072018622121756,-13.44038418350674
43,interdomain,0,baseline_latency,1046.6690030681732,15.887246852764088,2.0689655172413794,0.0,0.0,0.0,2.8911302005589725,0.0
43,interdomain,1,baseline_latency,1088.3851076801548,15.887246852764088,2.0689655172413794,0.0,0.0,0.0,3.0136635274325583,0.0
43,interdomain,2,baseline_latency,1117.7652892423753,15.887246852764088,2.0689655172413794,0.0,0.0,0.0,3.0782613701337764,0.0
43,interdomain,3,baseline_latency,1120.0598152888933,15.887246852764088,2.0689655172413794,0.0,0.0,0.0,3.056534809734694,0.0
43,interdomain,0,ciro_core,990.5050639454602,16.18117131910235,2.0689655172413794,0.0,5.365969466763207,1.850065458554421,2.2290299210423243,22.901088279892665
43,interdomain,1,ciro_core,1015.9020558167796,16.18117131910235,2.0689655172413794,0.0,6.659687949779985,1.850065458554421,2.2799577058791547,24.34597674473873
43,interdomain,2,ciro_core,1051.574297822967,16.18117131910235,2.0689655172413794,0.0,5.921725433455949,1.850065458554421,2.354021126411509,23.527574713085293
43,interdomain,3,ciro_core,1068.848035217114,16.18117131910235,2.0689655172413794,0.0,4.572236176384057,1.850065458554421,2.3802420773590076,22.12612564469332
43,interdomain,0,lowcarb_bgp,959.2467606174092,16.38587848932676,2.0689655172413794,0.0,8.352424901711727,3.1385654241025387,2.3244174944023794,19.60177047879146
43,interdomain,1,lowcarb_bgp,994.3404999755544,16.38587848932676,2.0689655172413794,0.0,8.640747382610952,3.1385654241025387,2.401194893293115,20.3230595772988
43,interdomain,2,lowcarb_bgp,1024.2343921042136,16.291461412151065,2.0689655172413794,3.4482758620689653,8.367668779691414,2.5442706538965334,2.4567682174168097,20.18974602828991
43,interdomain,3,lowcarb_bgp,1044.315906180837,16.290093048713732,2.0689655172413794,10.344827586206897,6.76248786664309,2.535657686212363,2.5392731751607855,16.923139004551583
43,interdomain,0,carbon_optimal_as_path,959.2467606174092,16.38587848932676,2.0689655172413794,0.0,8.352424901711727,3.1385654241025387,2.3244174944023794,19.60177047879146
43,interdomain,1,carbon_optimal_as_path,994.3404999755544,16.38587848932676,2.0689655172413794,0.0,8.640747382610952,3.1385654241025387,2.401194893293115,20.3230595772988
43,interdomain,2,carbon_optimal_as_path,1024.2343921042136,16.291461412151065,2.0689655172413794,3.4482758620689653,8.367668779691414,2.5442706538965334,2.4567682174168097,20.18974602828991
43,interdomain,3,carbon_optimal_as_path,1044.315906180837,16.290093048713732,2.0689655172413794,10.344827586206897,6.76248786664309,2.535657686212363,2.5392731751607855,16.923139004551583
43,ospf_metric,0,OSPF,1024.329511756881,15.944718117131908,2.0689655172413794,0.0,0.0,0.0,2.8991134539500325,0.0
43,ospf_metric,1,OSPF,1069.332160977053,15.944718117131908,2.0689655172413794,0.0,0.0,0.0,3.0361123724546752,0.0
43,ospf_metric,2,OSPF,1097.5801263994315,15.944718117131908,2.0689655172413794,0.0,0.0,0.0,3.0886202028165988,0.0
43,ospf_metric,3,OSPF,1099.8534995216555,15.944718117131908,2.0689655172413794,0.0,0.0,0.0,3.0757215318100113,0.0
43,ospf_metric,0,C,957.2727262502422,17.6655719759168,2.206896551724138,0.0,6.5464076488068965,10.792626411726344,2.3670605419238373,18.352262527058915
43,ospf_metric,1,C,988.5051450238418,17.98166392993979,2.2413793103448274,3.4482758620689653,7.558644442093583,12.775050633345916,2.4628382894769296,18.881846672699325
43,ospf_metric,2,C,1019.5887303357023,17.101806239737268,2.1724137931034484,17.24137931034483,7.105758767660719,7.256874120352867,2.5054817114699346,18.88022654306554
43,ospf_metric,3,C,1041.8126705376255,16.841817186644768,2.1379310344827585,13.793103448275861,5.277141820185407,5.626308743263177,2.578483430929077,16.166551351881253
43,ospf_metric,0,C+IncD,985.9261473062231,15.995347564313079,2.0689655172413794,0.0,3.749122134027966,0.3175311523806236,2.216987498144774,23.528777560459535
43,ospf_metric,1,C+IncD,1017.5895888445073,15.995347564313079,2.0689655172413794,0.0,4.838774519347513,0.3175311523806236,2.2739507050760555,25.10321008844668
43,ospf_metric,2,C+IncD,1051.3998683334696,15.995347564313079,2.0689655172413794,0.0,4.207461209912246,0.3175311523806236,2.346838101460034,24.016617539447317
43,ospf_metric,3,C+IncD,1065.643296368579,15.995347564313079,2.0689655172413794,0.0,3.1104327228994633,0.3175311523806236,2.3692807088767114,22.9682959145385
43,ospf_metric,0,CE,1142.7655719824513,18.105911330049256,2.3793103448275863,0.0,-11.562300887185659,13.554289245134036,3.4457193107920916,-18.854241668166193
43,ospf_metric,1,CE,1190.888568646987,18.105911330049256,2.3793103448275863,0.0,-11.367506945537622,13.554289245134036,3.632197070824062,-19.633156657092254
43,ospf_metric,2,CE,1217.0392846668383,18.105911330049256,2.3793103448275863,0.0,-10.883866735022604,13.554289245134036,3.663744096660735,-18.620738584810933
43,ospf_metric,3,CE,1220.9404014571596,18.010125889436228,2.3793103448275863,6.896551724137931,-11.009366428180371,12.953554632522035,3.6967198237882988,-20.19032885635912
