seed,family,hour,algo,carbon,latency_ms,hops,reroute_pct,deltaC_pct,deltaL_pct,emissions_proxy,deltaE_pct
42,interdomain,0,baseline_latency,1068.1150166843902,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.4784093549837394,0.0
42,interdomain,1,baseline_latency,1098.4107539804872,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.525146736209202,0.0
42,interdomain,2,baseline_latency,1168.7574884755386,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.6973237122314746,0.0
42,interdomain,3,baseline_latency,1232.2017700880856,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.850212815934661,0.0
42,interdomain,4,baseline_latency,1275.4198322387215,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.929193610413713,0.0
42,interdomain,5,baseline_latency,1282.2121732501146,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.9333534574416253,0.0
42,interdomain,6,baseline_latency,1292.4853492194345,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.9701426247651024,0.0
42,interdomain,7,baseline_latency,1314.354589362472,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,3.04675459749397,0.0
42,interdomain,8,baseline_latency,1249.2775398783472,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.9127554452615874,0.0
42,interdomain,9,baseline_latency,1230.2570665165822,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.809637799210882,0.0
42,interdomain,10,baseline_latency,1171.6943052728932,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.6986681455914825,0.0
42,interdomain,11,baseline_latency,1151.5862013391627,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.635812979443294,0.0
42,interdomain,12,baseline_latency,1054.2349381304462,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.417535350268219,0.0
42,interdomain,13,baseline_latency,1038.8194488540655,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.376110164478158,0.0
42,interdomain,14,baseline_latency,954.7530187884997,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.1974894190585936,0.0
42,interdomain,15,baseline_latency,896.2411984585714,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.0648201527571954,0.0
42,interdomain,16,baseline_latency,880.6796552689626,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.035343789427161,0.0
42,interdomain,17,baseline_latency,848.3204772551293,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,1.9491314793537808,0.0
42,interdomain,18,baseline_latency,865.7261022542864,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,1.961372437285743,0.0
42,interdomain,19,baseline_latency,850.8195508024653,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,1.976155777227849,0.0
42,interdomain,20,baseline_latency,903.5419352384104,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.091987424178911,0.0
42,interdomain,21,baseline_latency,924.7259910426717,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.139090492069573,0.0
42,interdomain,22,baseline_latency,972.6462814854649,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.2262279075160643,0.0
42,interdomain,23,baseline_latency,1003.1831828124419,13.924551971326148,1.8580645161290323,0.0,0.0,0.0,2.2816674832488104,0.0
42,interdomain,0,ciro_core,1065.140759685619,14.640681003584215,1.9483870967741936,0.0,0.2784584948542079,5.142923332346643,2.2381086342104526,9.695763949973607
42,interdomain,1,ciro_core,1097.8931733290406,14.640681003584215,1.9483870967741936,0.0,0.047120865265661185,5.142923332346643,2.2794761079838604,9.728964447988753
42,interdomain,2,ciro_core,1168.7946473843194,14.640681003584215,1.9483870967741936,0.0,-0.0031793515033907344,5.142923332346643,2.435336266948483,9.712866279081188
42,interdomain,3,ciro_core,1226.6459577334438,14.640681003584215,1.9483870967741936,0.0,0.45088495159722625,5.142923332346643,2.5614792603843224,10.130245500831322
42,interdomain,4,ciro_core,1272.2313515308056,14.640681003584215,1.9483870967741936,0.0,0.24999459999922,5.142923332346643,2.631443230456595,10.16492658247552
42,interdomain,5,ciro_core,1278.9665156837289,14.640681003584215,1.9483870967741936,0.0,0.2531295236543198,5.142923332346643,2.6374255558311805,10.088381980006712
42,interdomain,6,ciro_core,1291.681816650188,14.640681003584215,1.9483870967741936,0.0,0.062169568864496115,5.142923332346643,2.681465404724664,9.719304979950874
42,interdomain,7,ciro_core,1307.1520887567413,14.640681003584215,1.9483870967741936,0.0,0.5479876331716863,5.142923332346643,2.7358000616604015,10.206090641147668
42,interdomain,8,ciro_core,1245.2189794241174,14.640681003584215,1.9483870967741936,0.0,0.3248726023382289,5.142923332346643,2.6327730686416344,9.612285750780167
42,interdomain,9,ciro_core,1229.96361204224,14.640681003584215,1.9483870967741936,0.0,0.023853102114113497,5.142923332346643,2.538379298501086,9.654571873498492
42,interdomain,10,ciro_core,1168.4286388873659,14.640681003584215,1.9483870967741936,0.0,0.2787131738057498,5.142923332346643,2.435666748869334,9.745599774903223
42,interdomain,11,ciro_core,1150.113188248455,14.640681003584215,1.9483870967741936,0.0,0.12791166557873512,5.142923332346643,2.3719131968819207,10.012082974760645
42,interdomain,12,ciro_core,1056.5543151854665,14.640681003584215,1.9483870967741936,0.0,-0.22000570946107073,5.142923332346643,2.191986190684097,9.329715057076532
42,interdomain,13,ciro_core,1037.5661892210692,14.640681003584215,1.9483870967741936,0.0,0.12064268091811514,5.142923332346643,2.141687079718713,9.865834011569449
42,interdomain,14,ciro_core,952.559096885756,14.640681003584215,1.9483870967741936,0.0,0.22978947011108508,5.142923332346643,1.982974608277789,9.761813136406497
42,interdomain,15,ciro_core,895.1781035921856,14.640681003584215,1.9483870967741936,0.0,0.11861704954136958,5.142923332346643,1.8620639545174442,9.819557309580054
42,interdomain,16,ciro_core,878.3647773273959,14.640681003584215,1.9483870967741936,0.0,0.26285130214115376,5.142923332346643,1.8349740016587923,9.84451810103108
42,interdomain,17,ciro_core,844.1165034933066,14.640681003584215,1.9483870967741936,0.0,0.4955643385416419,5.142923332346643,1.7502930581223037,10.20138576271932
42,interdomain,18,ciro_core,867.1182789168419,14.640681003584215,1.9483870967741936,0.0,-0.1608102907987118,5.142923332346643,1.7665168079530682,9.93465726490615
42,interdomain,19,ciro_core,844.9840090065981,14.640681003584215,1.9483870967741936,0.0,0.6858730256449033,5.142923332346643,1.7677119304918734,10.547946125400129
42,interdomain,20,ciro_core,895.6332303236146,14.640681003584215,1.9483870967741936,0.0,0.875300260713294,5.142923332346643,1.862953946667491,10.94812879199377
42,interdomain,21,ciro_core,921.1472494045479,14.640681003584215,1.9483870967741936,0.0,0.3870056289959584,5.142923332346643,1.920605079577167,10.213939676811947
42,interdomain,22,ciro_core,974.5786309796517,14.640681003584215,1.9483870967741936,0.0,-0.19866929334636174,5.142923332346643,2.013950141138239,9.535311531274283
42,interdomain,23,ciro_core,1010.0137063679585,14.640681003584215,1.9483870967741936,0.0,-0.6808849742045229,5.142923332346643,2.0752754394715915,9.045667052384966
42,interdomain,0,lowcarb_bgp,1017.1030715786605,14.420967741935472,1.9096774193548387,0.0,4.775885022577376,3.5650394470971762,2.491334610604733,-0.521514155641919
42,interdomain,1,lowcarb_bgp,1042.2404137497144,14.47652329749103,1.9096774193548387,1.2903225806451613,5.113782801854346,3.9640149808878418,2.5367781983723003,-0.46062519838192756
42,interdomain,2,lowcarb_bgp,1115.8307045395404,14.589426523297481,1.9225806451612903,3.870967741935484,4.528465867203374,4.774836226978528,2.7490535781112846,-1.9178219375461716
42,interdomain,3,lowcarb_bgp,1166.946290087195,14.47652329749103,1.9096774193548387,3.870967741935484,5.295843715289078,3.9640149808878418,2.8508904254795566,-0.023773998246979296
42,interdomain,4,lowcarb_bgp,1200.9245458772793,14.501612903225794,1.9225806451612903,2.5806451612903225,5.840844283460914,4.1441974800190895,2.9175924572807985,0.39605279390446374
42,interdomain,5,lowcarb_bgp,1212.3689206999509,14.547491039426513,1.9225806451612903,2.5806451612903225,5.447090115602867,4.473674049859125,2.919036876941646,0.48806189597300165
42,interdomain,6,lowcarb_bgp,1230.9409187424037,14.557168458781351,1.9225806451612903,1.2903225806451613,4.761712039072558,4.5431730138097555,2.99860570663924,-0.9583069054264233
42,interdomain,7,lowcarb_bgp,1251.1979286084093,14.589426523297481,1.9225806451612903,2.5806451612903225,4.8051462874030815,4.774836226978528,3.082829994904513,-1.184059833378635
42,interdomain,8,lowcarb_bgp,1191.641543597554,14.47652329749103,1.9096774193548387,3.870967741935484,4.6135461849739,3.9640149808878418,2.9269650203702606,-0.48783962044562035
42,interdomain,9,lowcarb_bgp,1171.171755737581,14.499103942652319,1.9096774193548387,3.870967741935484,4.802680056640411,4.126179230105971,2.8388040281211264,-1.0380778945398665
42,interdomain,10,lowcarb_bgp,1110.0566070601703,14.839426523297483,1.961290322580645,9.03225806451613,5.260561388353521,6.570226129036485,2.742673064597662,-1.6306161644241182
42,interdomain,11,lowcarb_bgp,1086.7341917965873,14.839426523297483,1.961290322580645,0.0,5.631537566806544,6.570226129036485,2.6735735794551108,-1.4325978476588292
42,interdomain,12,lowcarb_bgp,1002.5927322132154,14.47652329749103,1.9096774193548387,5.161290322580645,4.8985481366052745,3.9640149808878418,2.443982707282443,-1.093980156744753
42,interdomain,13,lowcarb_bgp,977.5549126341988,14.920071684587807,1.9741935483870967,6.451612903225806,5.897515327369775,7.149384161958411,2.397036078471463,-0.8806794527517574
42,interdomain,14,lowcarb_bgp,907.1164719981549,14.47168458781361,1.9096774193548387,15.483870967741936,4.98941043944449,3.9292654989125197,2.2069359042140047,-0.42987625212129144
42,interdomain,15,lowcarb_bgp,853.2555447516419,14.47652329749103,1.9096774193548387,9.03225806451613,4.796214878412164,3.9640149808878418,2.076697502973438,-0.5752244426897085
42,interdomain,16,lowcarb_bgp,840.0716343832664,14.508781362007158,1.9096774193548387,2.5806451612903225,4.610986599127734,4.195678194056602,2.0685201242278533,-1.6300113510567908
42,interdomain,17,lowcarb_bgp,804.5279954818956,14.557168458781351,1.9225806451612903,3.870967741935484,5.162256829509878,4.5431730138097555,1.9604165642971603,-0.578980179783506
42,interdomain,18,lowcarb_bgp,812.7144261679596,14.920071684587807,1.9741935483870967,5.161290322580645,6.123377353216953,7.149384161958411,1.9803173056361476,-0.9658985713402556
42,interdomain,19,lowcarb_bgp,803.567806056683,14.637813620071677,1.935483870967742,6.451612903225806,5.553674066518096,5.122331046731694,1.9559779251274412,1.0210658660074554
42,interdomain,20,lowcarb_bgp,850.1926744700822,14.920071684587807,1.9741935483870967,6.451612903225806,5.904458740396071,7.149384161958411,2.1075137873802268,-0.7421824348399033
42,interdomain,21,lowcarb_bgp,880.1509932517031,14.508781362007158,1.9096774193548387,9.03225806451613,4.820346591611232,4.195678194056602,2.1633807526614244,-1.1355415155134692
42,interdomain,22,lowcarb_bgp,920.7538481123028,14.47652329749103,1.9096774193548387,2.5806451612903225,5.335180359082841,3.9640149808878418,2.234580268207953,-0.3751799473760054
42,interdomain,23,lowcarb_bgp,955.3013517414159,14.508781362007158,1.9096774193548387,2.5806451612903225,4.772989807981872,4.195678194056602,2.3254406609573843,-1.9184731355441136
