family,algo,deltaC_pct_mean,deltaC_pct_std,deltaE_pct_mean,deltaE_pct_std
interdomain,baseline_latency,0.0,0.0,1.4745938661886005e-14,7.504583674977953e-15
interdomain,ciro_core,0.5727241788195652,2.2657904813853604,11.146197566109503,3.872403951969318
interdomain,lowcarb_bgp,5.570935705334731,1.5151413562441867,-0.5909275761279107,8.645797677633354
interdomain,carbon_optimal_as_path,5.570935705334731,1.5151413562441867,-0.5909275761279107,8.645797677633354
ospf_metric,OSPF,0.0,0.0,1.3932659023864069e-14,1.3035082100253362e-14
ospf_metric,C,6.485166562273866,1.6485925501419023,-0.1917775342859735,9.318407926621058
ospf_metric,C+IncD,1.9961128154173136,1.8761895395802612,9.751766666124777,6.507679057159793
ospf_metric,CE,-3.2170835385412913,3.0171930000006615,-9.51167525500029,11.251809323854507
