family,hour,algo,carbon_mean,carbon_std,latency_ms_mean,latency_ms_std,hops_mean,hops_std,reroute_pct_mean,reroute_pct_std,deltaC_pct_mean,deltaC_pct_std,deltaL_pct_mean,deltaL_pct_std,emissions_proxy_mean,emissions_proxy_std,deltaE_pct_mean,deltaE_pct_std
interdomain,10,baseline_latency,1337.768876664229,279.09120962833765,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.8901557565867435,0.4930578465899055,0.0,0.0
interdomain,11,baseline_latency,1288.6472070918564,258.26934906557653,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.782889243237762,0.4841494408803454,0.0,0.0
interdomain,12,baseline_latency,1234.7691129523453,248.2971036513025,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.6388058269905437,0.44219209871236725,0.0,0.0
interdomain,13,baseline_latency,1161.149921748275,233.76272098927708,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.4720443270582075,0.4318624792634912,0.0,0.0
interdomain,14,baseline_latency,1097.655092352636,222.09734943567494,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.3711079210220483,0.43085453446932337,0.0,0.0
interdomain,15,baseline_latency,1050.681140144609,220.70668683772996,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.256775676670051,0.4082897285501452,0.0,0.0
interdomain,16,baseline_latency,1013.214577873304,213.3642968432964,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.1832630129899337,0.37669578959860417,0.0,0.0
interdomain,17,baseline_latency,985.5496205617947,211.2547473838769,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.103293488459584,0.3656011421406552,0.0,0.0
interdomain,18,baseline_latency,985.0973164501991,203.47008642669505,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.1004762179034087,0.3576550694312069,0.0,0.0
interdomain,19,baseline_latency,994.4162747379112,209.44650572987308,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.1348742930502924,0.3534820086608163,0.0,0.0
interdomain,20,baseline_latency,1011.4076689473164,203.99348057475538,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.1788702264575135,0.3703969284661827,0.0,0.0
interdomain,21,baseline_latency,1064.7235785431508,218.64644891394857,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.2746878184796233,0.3830416092528735,0.0,0.0
interdomain,22,baseline_latency,1117.7474831494624,234.65565332824426,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.4025706228887698,0.4105677568197723,0.0,0.0
interdomain,23,baseline_latency,1157.6421132131381,239.36978852505868,14.137866718855639,0.4192900817907771,1.8784696010642468,0.047040520151576275,0.0,0.0,0.0,0.0,0.0,0.0,2.4867353579943248,0.41486640798289737,0.0,0.0
interdomain,0,ciro_core,1240.3018304247191,271.6940364012614,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.4648591649821374,2.2669088435121294,6.398454058906671,3.2747331358668137,2.3747677173025132,0.4586866356507104,11.087658253774325,3.792048775719344
interdomain,1,ciro_core,1281.0859142905965,282.49102137074675,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.6006270909842054,2.546605335858478,6.398454058906671,3.2747331358668137,2.4670507851114363,0.48579401807541994,10.994363485372272,4.154384013502148
interdomain,2,ciro_core,1335.9020755782522,292.4379082271918,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.5874310356909094,2.466116455862153,6.398454058906671,3.2747331358668137,2.555154606321126,0.45737575405187053,11.24094061138069,3.940889106078754
interdomain,3,ciro_core,1382.950742410109,289.20688229931795,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.4552630609054275,2.369440144634022,6.398454058906671,3.2747331358668137,2.649098782790957,0.47722157996006664,11.037805108118572,3.320183018963511
interdomain,4,ciro_core,1413.260768975064,298.2570530410676,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.7438141897662166,2.501096920587575,6.398454058906671,3.2747331358668137,2.7209573292148024,0.5351186105422115,11.386571563717595,3.9414533992648715
interdomain,5,ciro_core,1451.1111659732019,295.9211473573352,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.2624163221513428,2.3346083578654913,6.398454058906671,3.2747331358668137,2.7675268576476286,0.4988406500362838,11.01392408029578,3.7546133701801003
interdomain,6,ciro_core,1446.8158518124314,308.46101172405344,15.022465484660742,0.2166161746490777,1.978684370573521,0.049025684892499005,0.12987012987012986,0.2597402597402597,0.7326710088012656,2.439342336952292,6.343074411646255,3.297805899657993,2.7897227904672564,0.5294748359789504,11.177351197300434,4.072497875270346
interdomain,7,ciro_core,1464.5446709792718,295.3843827013639,15.022465484660742,0.2166161746490777,1.978684370573521,0.049025684892499005,0.0,0.0,0.9370638944607631,2.0408268957124873,6.343074411646255,3.297805899657993,2.8172605811723956,0.5146539140623173,11.264182680803046,3.8703337532275293
interdomain,8,ciro_core,1429.7513489196685,306.28947930398266,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.12987012987012986,0.2597402597402597,0.859307041618797,2.331906755788698,6.398454058906671,3.2747331358668137,2.7421871801174875,0.48386819266724285,11.21999452618715,4.065536987951328
interdomain,9,ciro_core,1399.210985698062,308.04693713500774,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.6035590465544136,2.0744569974796843,6.398454058906671,3.2747331358668137,2.6841575109726588,0.5300959061700348,11.176526142486761,4.144633891380312
interdomain,10,ciro_core,1328.6503776013392,286.131376678909,15.030401992597252,0.21740039559673735,1.9799830718722227,0.05032985747247,0.0,0.0,0.8352127858065636,1.8516268872828214,6.398454058906671,3.2747331358668137,2.570086395827478,0.4858008004466229,11.200278826833749,3.6357120488103605
interdomain,11,ciro_core,1282.476637230775,266.32409109861874,15.022465484660742,0.2166161746490777,1.978684370573521,0.049025684892499005,0.12987012987012986,0.2597402597402597,0.6342640223549574,2.2888419488381526,6.343074411646255,3.297805899657993,2.475784856245121,0.47854910299015074,11.162282474171837,3.839665667567721
interdomain,12,ciro_core,1236.149905617754,261.23983914315755,15.051686263881521,0.2250855408809848,1.9825804744696254,0.05322336989291627,0.38961038961038963,0.7792207792207793,0.093281226720042,2.2567194654159053,6.546972203832335,3.2308386651719334,2.353835155777225,0.4283143032048709,10.823882092253687,4.185140046004507
interdomain,13,ciro_core,1161.5654606640894,244.78700971377876,15.05962277181803,0.22991118539400615,1.9838791757683265,0.0547976539488388,0.12987012987012986,0.2597402597402597,0.16198245809697007,2.216829811146611,6.602351851092753,3.2213360802875766,2.2066464254322833,0.4219450201287712,10.830158809727797,3.7115795802732454
interdomain,14,ciro_core,1091.6678571725204,232.73095084040202,15.05962277181803,0.22991118539400615,1.9838791757683265,0.0547976539488388,0.0,0.0,0.75511834822484,2.325956565581477,6.602351851092753,3.2213360802875766,2.1026111844491218,0.41740763875976417,11.394372106695082,4.155109550954088
interdomain,15,ciro_core,1048.883722840308,230.22642732752968,15.05962277181803,0.22991118539400615,1.9838791757683265,0.0547976539488388,0.0,0.0,0.3701287775340992,2.4728940329134343,6.602351851092753,3.2213360802875766,2.008015221917207,0.39152102986180765,11.0773542730031,3.754902117932134
interdomain,16,ciro_core,1010.1710590709985,223.7728734445704,15.051686263881521,0.2250855408809848,1.9825804744696254,0.05322336989291627,0.12987012987012986,0.2597402597402597,0.5361385869412347,2.3824771666543487,6.546972203832335,3.2308386651719334,1.9474036907095953,0.3762698559511941,10.953778618576763,3.816615381884564
interdomain,17,ciro_core,982.5502359179693,220.14025118563734,15.051686263881521,0.2250855408809848,1.9825804744696254,0.05322336989291627,0.0,0.0,0.519397130705595,2.0627069974416123,6.546972203832335,3.2308386651719334,1.871264624193012,0.35993925907921587,11.155427279989706,3.672912329210503
interdomain,18,ciro_core,983.9887735519196,211.5644720568418,15.051686263881521,0.2250855408809848,1.9825804744696254,0.05322336989291627,0.0,0.0,0.2970299851741006,2.3245467704534097,6.546972203832335,3.2308386651719334,1.8737904029792898,0.35846197066672847,10.945055863165397,3.8081576337798566
interdomain,19,ciro_core,987.9357337173915,216.9828045559323,15.051686263881521,0.2250855408809848,1.9825804744696254,0.05322336989291627,0.0,0.0,0.8490452508231214,2.3487128819199774,6.546972203832335,3.2308386651719334,1.893426552539896,0.3456544757161034,11.3882641702278,3.8987791612161997
interdomain,20,ciro_core,1006.6516827093426,210.27504056630042,15.043770370251343,0.22130407802348376,1.9812817731709238,0.05173165692035846,0.12987012987012986,0.2597402597402597,0.6217354928044769,2.3203002249598583,6.491736399811553,3.244057844629999,1.935627922039382,0.35732315348944443,11.209551216926913,3.8951735849317877
interdomain,21,ciro_core,1060.345870342464,226.24149904621711,15.051686263881521,0.2250855408809848,1.9825804744696254,0.05322336989291627,0.12987012987012986,0.2597402597402597,0.582518509403738,2.26190243272727,6.546972203832335,3.2308386651719334,2.0264704822590636,0.3799642603277665,11.042188531650519,3.6627538356426843
interdomain,22,ciro_core,1113.482954863217,242.88551117138917,15.05962277181803,0.22991118539400615,1.9838791757683265,0.0547976539488388,0.3783173348390739,0.49983728913225806,0.5648893150147426,2.3448283628721263,6.602351851092753,3.2213360802875766,2.1355949905235,0.4013860059237782,11.203191690833512,3.8839038469377596
interdomain,23,ciro_core,1154.1223887996935,248.878337712302,15.051411107705743,0.22502808526012444,1.9825804744696254,0.05322336989291627,0.25409373235460186,0.31132803505567974,0.48755599022076357,2.1481116662687536,6.545126855015482,3.233865219914843,2.206489740616536,0.4127066701012282,11.39289344988837,4.117498363585653
interdomain,0,lowcarb_bgp,1178.8206408784017,261.6100970935901,14.752187291180405,0.3856741503182817,1.9278486956001473,0.04050153739740422,0.0,0.0,5.422217239779802,1.9548115099531274,4.376533352468238,2.1344639815126003,2.692846552752668,0.46404124850133144,-1.4966875590640727,9.934248995816338
interdomain,1,lowcarb_bgp,1212.6470888845238,268.9884794177085,14.763149316147087,0.4091531641548576,1.9290682077952694,0.04216261214544416,4.154004973223969,3.3634813802577463,5.8946177008094205,1.2048876350684585,4.451603294541472,2.2299725909506867,2.758843705220602,0.46324307468949794,-0.2372688554091232,8.981505411886905
interdomain,2,lowcarb_bgp,1271.4120561471823,277.59518222840575,14.757479806242802,0.3530580488012237,1.9304293407614377,0.039663915806604944,5.232949092246577,2.23216151972131,5.356538814368121,1.5626465895165922,4.416834775105776,1.9859870010450367,2.8877875685001464,0.45847381901915607,-0.9386506620330725,10.038585969988596
interdomain,3,lowcarb_bgp,1311.0607407937766,274.12302349295186,14.748780453895213,0.39079044780399275,1.9278486956001473,0.04050153739740422,4.259637437950114,1.0917028503721837,5.590507685393549,1.102432872800039,4.352671366039998,2.1909075536455425,2.9753035724290147,0.455100666136303,-0.5654507279666064,8.879407977698666
interdomain,4,lowcarb_bgp,1343.2195847473145,288.40440148985346,14.718909276403258,0.38279410223653765,1.923112267590706,0.03220209693198283,5.871811308815784,1.9957473767625633,5.700060414896879,1.8368657253249407,4.130514568381624,1.4642706898005469,3.0539303319196227,0.5292733406095875,-0.07948663736158637,8.494763313914051
interdomain,5,lowcarb_bgp,1373.1844182419409,282.37689825200476,14.757409262253802,0.37449865832995066,1.9316488529565596,0.041282481659855624,6.7491593756641635,5.4921365296310976,5.61778201612087,1.3260334385682648,4.419303969192912,2.317622819316578,3.1478684341507193,0.469628190823278,-1.8243386994213324,7.846557357201416
interdomain,6,lowcarb_bgp,1378.461412579641,296.9686121895317,14.733958475917024,0.36460751598594593,1.923112267590706,0.03220209693198283,7.193373199320019,4.8597010624918555,5.434933043579989,1.5521464863050096,4.239988532391817,1.4473694422258858,3.1235022864968216,0.5228372896049529,-0.0132442199292292,8.356869629346324
interdomain,7,lowcarb_bgp,1394.2915559320609,278.4395155492693,14.780639348119639,0.3516446759269255,1.92700837148681,0.03799769699878385,5.657610798521034,3.2134085515580737,5.640228718661797,1.6752443035052276,4.566856851150504,0.9497328125457316,3.1800173804108463,0.5457384732825392,-0.5736291842136254,8.57535207666367
interdomain,8,lowcarb_bgp,1357.6402380599461,288.4161585112828,14.688817555847383,0.32765443407500267,1.9205316224294158,0.0326551347005489,5.0178782899701115,2.8731111787992885,5.80077718514215,1.5185749057286808,3.9259397964897063,1.4024930696341047,3.0832512137244255,0.49307711144494615,-0.29312055710246165,8.450542418240003
interdomain,9,lowcarb_bgp,1332.3998802400668,296.7727084072899,14.72714409801018,0.3367643862808486,1.9231290250268185,0.036571902570478036,8.082771209211497,5.434337866422646,5.378558785924756,2.0238420386185068,4.195822937781148,1.4175819786708037,2.9958266414065085,0.5029247836045124,0.1933597055118757,8.31484427466716
interdomain,10,lowcarb_bgp,1271.182829583308,276.29916238829236,14.780122984128292,0.3656660309429187,1.930854203074577,0.03561591966890463,8.681553347464007,3.1140200381332184,5.138364685255677,1.4253982556101514,4.569061343909753,1.626040483152415,2.865131875890051,0.48483572733253816,0.5878906313599559,6.848981331157906
interdomain,11,lowcarb_bgp,1220.3016874607515,260.77240593470765,14.807066546343165,0.36248069661483634,1.9381712762453087,0.04112722075853606,6.0547739704877275,5.014013495276541,5.532439763902644,1.6887674066262162,4.771482939918046,2.2468130327549747,2.780970385758116,0.4632160671413157,-0.5197387850508896,9.74635375388206
interdomain,12,lowcarb_bgp,1169.4658898233977,247.3386231179205,14.73494426970806,0.3979598354572006,1.9278486956001473,0.04050153739740422,6.165222750241167,4.0322969532538595,5.469097396100384,1.6027971095513596,4.254974143256468,2.264468848789555,2.6740388931038757,0.44283065151229145,-1.8735302985661324,9.769768434529883
interdomain,13,lowcarb_bgp,1096.0343470450712,236.0539184847815,14.850253210735584,0.343820558545057,1.9407519214065991,0.042865036046096934,6.481590192028017,5.091867830543092,5.832946306545615,1.6751401605251548,5.082969755817578,2.3761603987660465,2.4929032264734223,0.4135299470300241,-1.4308326310521806,9.116703012869497
interdomain,14,lowcarb_bgp,1041.332459056743,223.21526278759487,14.687626250095215,0.3662199271122046,1.9168730858440497,0.030658899964730448,7.958936204581599,4.2271227756635055,5.333699892416158,2.269256144106352,3.9106570293051113,1.3455393372727356,2.358246387502415,0.39517413903838,-0.11809838143248785,8.764018137291854
interdomain,15,lowcarb_bgp,992.9478725647405,218.7486245302003,14.752665662120766,0.4051865633424627,1.9290909316249922,0.03992909316320352,9.834614726029734,4.7018882566307845,5.6705385616274375,1.3251469497605555,4.378711751155223,2.2438352895575275,2.273162541079274,0.3659473042770742,-1.3199279644387245,7.676868635898789
interdomain,16,lowcarb_bgp,961.439493932744,211.5302084205823,14.710202606340934,0.37676914769857783,1.9241901590147816,0.03605310828689145,8.009409365998861,5.799285900561247,5.272449370962013,1.6620812186300136,4.075562942111606,1.8277872185237802,2.1785930133308016,0.34180828049362627,-0.3877228247934725,8.526264753455921
interdomain,17,lowcarb_bgp,931.257929714373,208.60200201769086,14.725616096515699,0.3376316240689069,1.924302393949801,0.027914512952349816,8.303625429414117,4.0314391338125,5.67680228889515,1.264003400286489,4.18742664435238,1.5745139170476152,2.1157035541930975,0.3414564935789017,-0.9896130078540791,6.6950101284839985
interdomain,18,lowcarb_bgp,930.1588563339353,201.9080727264163,14.854038127677029,0.3665765151895773,1.9432701349004222,0.04490423321168354,6.636183454691503,5.564347884724263,5.750667516166007,1.2107887197473521,5.107242125605248,2.438924640438413,2.1017391318695826,0.3364003428725602,-0.594613689928887,8.779915422550127
interdomain,19,lowcarb_bgp,936.4308197314429,202.57312943743239,14.760123822219807,0.34989312530610284,1.9270708031542771,0.03563846958001665,8.204446415644437,4.07381909441139,5.94124185639186,1.2474786068008956,4.425420427878422,1.2771463689525548,2.120871042863592,0.3779030082226945,0.4398118210666514,8.677134929842659
interdomain,20,lowcarb_bgp,955.2620071596173,201.51520066879365,14.834885268874075,0.35367541345959463,1.9407519214065991,0.042865036046096934,7.152423530200915,3.123968768394929,5.714354067649619,1.829770354177054,4.9733917175193225,2.416261434286556,2.1838268762494826,0.34053844959999646,-0.9198324596332874,9.43066833616689
interdomain,21,lowcarb_bgp,1003.3799157562105,213.917666981275,14.764592495388063,0.3744179027999399,1.9278486956001473,0.04050153739740422,6.844962655323862,3.0963596237294992,5.879683952743904,1.4553176755323902,4.463906274928594,1.9965567745883188,2.2804951737706896,0.371262829046893,-0.7228255580640213,8.779516642408211
interdomain,22,lowcarb_bgp,1057.890313385156,232.03378863628535,14.752199820681373,0.3762410695609676,1.9290682077952694,0.04216261214544416,4.477990995819296,2.8072927993296926,5.530525033092512,1.480111939724215,4.376911475339272,2.062979495471043,2.4089391382465473,0.4218661031157158,-0.6357224456695771,9.457177327606203
interdomain,23,lowcarb_bgp,1099.5757890997897,237.52800101514944,14.699752364635435,0.354231056721115,1.921830323728117,0.03457143965348813,5.164458063356775,3.4929449468479117,5.181913357129176,2.016944255071559,3.999272539891867,1.4131030431193643,2.480282543517144,0.3977459036508969,-0.24733382796787837,9.018357031984454
interdomain,0,carbon_optimal_as_path,1178.8206408784017,261.6100970935901,14.752187291180405,0.3856741503182817,1.9278486956001473,0.04050153739740422,0.0,0.0,5.422217239779802,1.9548115099531274,4.376533352468238,2.1344639815126003,2.692846552752668,0.46404124850133144,-1.4966875590640727,9.934248995816338
interdomain,1,carbon_optimal_as_path,1212.6470888845238,268.9884794177085,14.763149316147087,0.4091531641548576,1.9290682077952694,0.04216261214544416,4.154004973223969,3.3634813802577463,5.8946177008094205,1.2048876350684585,4.451603294541472,2.2299725909506867,2.758843705220602,0.46324307468949794,-0.2372688554091232,8.981505411886905
interdomain,2,carbon_optimal_as_path,1271.4120561471823,277.59518222840575,14.757479806242802,0.3530580488012237,1.9304293407614377,0.039663915806604944,5.232949092246577,2.23216151972131,5.356538814368121,1.5626465895165922,4.416834775105776,1.9859870010450367,2.8877875685001464,0.45847381901915607,-0.9386506620330725,10.038585969988596
interdomain,3,carbon_optimal_as_path,1311.0607407937766,274.12302349295186,14.748780453895213,0.39079044780399275,1.9278486956001473,0.04050153739740422,4.259637437950114,1.0917028503721837,5.590507685393549,1.102432872800039,4.352671366039998,2.1909075536455425,2.9753035724290147,0.455100666136303,-0.5654507279666064,8.879407977698666
interdomain,4,carbon_optimal_as_path,1343.2195847473145,288.40440148985346,14.718909276403258,0.38279410223653765,1.923112267590706,0.03220209693198283,5.871811308815784,1.9957473767625633,5.700060414896879,1.8368657253249407,4.130514568381624,1.4642706898005469,3.0539303319196227,0.5292733406095875,-0.07948663736158637,8.494763313914051
interdomain,5,carbon_optimal_as_path,1373.1844182419409,282.37689825200476,14.757409262253802,0.37449865832995066,1.9316488529565596,0.041282481659855624,6.7491593756641635,5.4921365296310976,5.61778201612087,1.3260334385682648,4.419303969192912,2.317622819316578,3.1478684341507193,0.469628190823278,-1.8243386994213324,7.846557357201416
interdomain,6,carbon_optimal_as_path,1378.461412579641,296.9686121895317,14.733958475917024,0.36460751598594593,1.923112267590706,0.03220209693198283,7.193373199320019,4.8597010624918555,5.434933043579989,1.5521464863050096,4.239988532391817,1.4473694422258858,3.1235022864968216,0.5228372896049529,-0.0132442199292292,8.356869629346324
interdomain,7,carbon_optimal_as_path,1394.2915559320609,278.4395155492693,14.780639348119639,0.3516446759269255,1.92700837148681,0.03799769699878385,5.657610798521034,3.2134085515580737,5.640228718661797,1.6752443035052276,4.566856851150504,0.9497328125457316,3.1800173804108463,0.5457384732825392,-0.5736291842136254,8.57535207666367
interdomain,8,carbon_optimal_as_path,1357.6402380599461,288.4161585112828,14.688817555847383,0.32765443407500267,1.9205316224294158,0.0326551347005489,5.0178782899701115,2.8731111787992885,5.80077718514215,1.5185749057286808,3.9259397964897063,1.4024930696341047,3.0832512137244255,0.49307711144494615,-0.29312055710246165,8.450542418240003
interdomain,9,carbon_optimal_as_path,1332.3998802400668,296.7727084072899,14.72714409801018,0.3367643862808486,1.9231290250268185,0.036571902570478036,8.082771209211497,5.434337866422646,5.378558785924756,2.0238420386185068,4.195822937781148,1.4175819786708037,2.9958266414065085,0.5029247836045124,0.1933597055118757,8.31484427466716
interdomain,10,carbon_optimal_as_path,1271.182829583308,276.29916238829236,14.780122984128292,0.3656660309429187,1.930854203074577,0.03561591966890463,8.681553347464007,3.1140200381332184,5.138364685255677,1.4253982556101514,4.569061343909753,1.626040483152415,2.865131875890051,0.48483572733253816,0.5878906313599559,6.848981331157906
interdomain,11,carbon_optimal_as_path,1220.3016874607515,260.77240593470765,14.807066546343165,0.36248069661483634,1.9381712762453087,0.04112722075853606,6.0547739704877275,5.014013495276541,5.532439763902644,1.6887674066262162,4.771482939918046,2.2468130327549747,2.780970385758116,0.4632160671413157,-0.5197387850508896,9.74635375388206
interdomain,12,carbon_optimal_as_path,1169.4658898233977,247.3386231179205,14.73494426970806,0.3979598354572006,1.9278486956001473,0.04050153739740422,6.165222750241167,4.0322969532538595,5.469097396100384,1.6027971095513596,4.254974143256468,2.264468848789555,2.6740388931038757,0.44283065151229145,-1.8735302985661324,9.769768434529883
interdomain,13,carbon_optimal_as_path,1096.0343470450712,236.0539184847815,14.850253210735584,0.343820558545057,1.9407519214065991,0.042865036046096934,6.481590192028017,5.091867830543092,5.832946306545615,1.6751401605251548,5.082969755817578,2.3761603987660465,2.4929032264734223,0.4135299470300241,-1.4308326310521806,9.116703012869497
interdomain,14,carbon_optimal_as_path,1041.332459056743,223.21526278759487,14.687626250095215,0.3662199271122046,1.9168730858440497,0.030658899964730448,7.958936204581599,4.2271227756635055,5.333699892416158,2.269256144106352,3.9106570293051113,1.3455393372727356,2.358246387502415,0.39517413903838,-0.11809838143248785,8.764018137291854
interdomain,15,carbon_optimal_as_path,992.9478725647405,218.7486245302003,14.752665662120766,0.4051865633424627,1.9290909316249922,0.03992909316320352,9.834614726029734,4.7018882566307845,5.6705385616274375,1.3251469497605555,4.378711751155223,2.2438352895575275,2.273162541079274,0.3659473042770742,-1.3199279644387245,7.676868635898789
interdomain,16,carbon_optimal_as_path,961.439493932744,211.5302084205823,14.710202606340934,0.37676914769857783,1.9241901590147816,0.03605310828689145,8.009409365998861,5.799285900561247,5.272449370962013,1.6620812186300136,4.075562942111606,1.8277872185237802,2.1785930133308016,0.34180828049362627,-0.3877228247934725,8.526264753455921
interdomain,17,carbon_optimal_as_path,931.257929714373,208.60200201769086,14.725616096515699,0.3376316240689069,1.924302393949801,0.027914512952349816,8.303625429414117,4.0314391338125,5.67680228889515,1.264003400286489,4.18742664435238,1.5745139170476152,2.1157035541930975,0.3414564935789017,-0.9896130078540791,6.6950101284839985
interdomain,18,carbon_optimal_as_path,930.1588563339353,201.9080727264163,14.854038127677029,0.3665765151895773,1.9432701349004222,0.04490423321168354,6.636183454691503,5.564347884724263,5.750667516166007,1.2107887197473521,5.107242125605248,2.438924640438413,2.1017391318695826,0.3364003428725602,-0.594613689928887,8.779915422550127
interdomain,19,carbon_optimal_as_path,936.4308197314429,202.57312943743239,14.760123822219807,0.34989312530610284,1.9270708031542771,0.03563846958001665,8.204446415644437,4.07381909441139,5.94124185639186,1.2474786068008956,4.425420427878422,1.2771463689525548,2.120871042863592,0.3779030082226945,0.4398118210666514,8.677134929842659
interdomain,20,carbon_optimal_as_path,955.2620071596173,201.51520066879365,14.834885268874075,0.35367541345959463,1.9407519214065991,0.042865036046096934,7.152423530200915,3.123968768394929,5.714354067649619,1.829770354177054,4.9733917175193225,2.416261434286556,2.1838268762494826,0.34053844959999646,-0.9198324596332874,9.43066833616689
interdomain,21,carbon_optimal_as_path,1003.3799157562105,213.917666981275,14.764592495388063,0.3744179027999399,1.9278486956001473,0.04050153739740422,6.844962655323862,3.0963596237294992,5.879683952743904,1.4553176755323902,4.463906274928594,1.9965567745883188,2.2804951737706896,0.371262829046893,-0.7228255580640213,8.779516642408211
interdomain,22,carbon_optimal_as_path,1057.890313385156,232.03378863628535,14.752199820681373,0.3762410695609676,1.9290682077952694,0.04216261214544416,4.477990995819296,2.8072927993296926,5.530525033092512,1.480111939724215,4.376911475339272,2.062979495471043,2.4089391382465473,0.4218661031157158,-0.6357224456695771,9.457177327606203
interdomain,23,carbon_optimal_as_path,1099.5757890997897,237.52800101514944,14.699752364635435,0.354231056721115,1.921830323728117,0.03457143965348813,5.164458063356775,3.4929449468479117,5.181913357129176,2.016944255071559,3.999272539891867,1.4131030431193643,2.480282543517144,0.3977459036508969,-0.24733382796787837,9.018357031984454
